Date,Close,High,Low,Open,Volume,Ticker
,HDFCBANK.NS,HDFCBANK.NS,HDFCBANK.NS,HDFCBANK.NS,HDFCBANK.NS,
2025-03-12,1692.5303955078125,1699.8003934086098,1673.1436941916788,1673.1436941916788,9392053,HDFCBANK.NS
2025-03-13,1688.02978515625,1702.075341775916,1681.5511307463416,1697.3770284077002,7868132,HDFCBANK.NS
2025-03-17,1691.78857421875,1705.2405637986876,1686.4473093252682,1686.4473093252682,9475326,HDFCBANK.NS
2025-03-18,1691.78857421875,1691.78857421875,1691.78857421875,1691.78857421875,0,HDFCBANK.NS
2025-03-19,1725.121826171875,1731.9467690561378,1713.3512900007588,1716.1208705382062,7610703,HDFCBANK.NS
2025-03-20,1749.5035400390625,1754.6964127374117,1730.2652313867475,1734.9140405532244,8916989,HDFCBANK.NS
2025-03-21,1751.086181640625,1754.7953765860927,1736.4472980343926,1736.4472980343926,16754132,HDFCBANK.NS
2025-03-24,1780.41357421875,1784.765720437467,1754.3503218778967,1759.6420825195312,8696868,HDFCBANK.NS
2025-03-25,1801.630126953125,1823.6380170403143,1781.8972580706343,1785.2602856480926,19550708,HDFCBANK.NS
2025-03-26,1786.892333984375,1807.6143212720528,1782.3917958589545,1805.1415246629256,12239221,HDFCBANK.NS
2025-03-27,1805.4876708984375,1820.967401638719,1778.534188174562,1780.4135377238968,20829050,HDFCBANK.NS
2025-03-28,1808.306640625,1816.021814276578,1786.199863276083,1809.0979838299897,14386824,HDFCBANK.NS
2025-04-01,1748.6134033203125,1790.2058913744881,1746.1406066641075,1782.3918297924758,14255503,HDFCBANK.NS
2025-04-02,1777.3472900390625,1779.6221904423942,1751.4323094930462,1751.4323094930462,5786782,HDFCBANK.NS
2025-04-03,1775.319580078125,1784.370039849937,1757.66383637103,1761.7191986768298,5625019,HDFCBANK.NS
2025-04-04,1797.525390625,1821.907069020865,1791.3927824826333,1793.2721320866171,16770227,HDFCBANK.NS
2025-04-07,1738.57373046875,1760.4827318030539,1719.285917596287,1743.6183319674699,18997725,HDFCBANK.NS
2025-04-08,1749.8992919921875,1762.6094425558153,1731.254429500762,1745.7944254270562,17781936,HDFCBANK.NS
2025-04-09,1745.79443359375,1755.6856201863493,1734.419569012261,1745.79443359375,11227304,HDFCBANK.NS
2025-04-11,1787.090087890625,1799.6024627305007,1755.4382916750444,1755.4382916750444,16387883,HDFCBANK.NS
2025-04-15,1844.607421875,1856.3779581328727,1834.8151229464497,1844.7063095930612,24649172,HDFCBANK.NS
2025-04-16,1857.5648193359375,1863.3017557861801,1840.255243010922,1863.3017557861801,9568410,HDFCBANK.NS
2025-04-17,1885.9525146484375,1898.811057323367,1856.2789546293693,1861.5213318628812,17851542,HDFCBANK.NS
2025-04-21,1906.1304931640625,1929.473668750272,1889.2165886911998,1903.0642495507163,17123649,HDFCBANK.NS
2025-04-22,1940.35400390625,1949.1571840237666,1913.9445842957227,1913.9445842957227,22980875,HDFCBANK.NS
2025-04-23,1902.96533203125,1957.3668559844475,1899.6023045839213,1957.3668559844475,15285321,HDFCBANK.NS
2025-04-24,1895.942626953125,1902.9653450357623,1884.3698666060566,1889.216572012503,12965877,HDFCBANK.NS
2025-04-25,1890.4034423828125,1911.9662764146635,1871.2146379094613,1903.8555520955367,9250439,HDFCBANK.NS
2025-04-28,1899.3055419921875,1908.7021689621622,1887.6340146220625,1890.403474336422,6960246,HDFCBANK.NS
2025-04-29,1888.0296630859375,1907.8120354118923,1879.523146392162,1897.920849248915,9459154,HDFCBANK.NS
2025-04-30,1904.0533447265625,1915.8238804605487,1889.5133493000037,1892.1839212789164,15968435,HDFCBANK.NS
2025-05-02,1900.9871826171875,1920.7695558776984,1899.1078330090343,1908.8012442034942,8920202,HDFCBANK.NS
2025-05-05,1915.7249755859375,1930.7595301881363,1911.2739418329422,1917.900988235039,7534012,HDFCBANK.NS
2025-05-06,1910.680419921875,1918.9890406085808,1903.3610386127025,1908.998966538313,8745078,HDFCBANK.NS
2025-05-07,1924.42919921875,1927.4954428501762,1901.4816950987627,1912.9554471587564,10710389,HDFCBANK.NS
2025-05-08,1907.5152587890625,1933.529126793494,1898.2175196120784,1933.529126793494,17401715,HDFCBANK.NS
2025-05-09,1869.137451171875,1898.1186757053522,1866.2691037011123,1889.3154956352294,8594398,HDFCBANK.NS
2025-05-12,1935.9029541015625,1938.5736468750379,1891.4916237548123,1896.7338801021149,9309486,HDFCBANK.NS
2025-05-13,1901.679443359375,1940.3539574298177,1899.1077590840193,1928.7813178197073,12121051,HDFCBANK.NS
2025-05-14,1889.81005859375,1909.196759883295,1882.292781041725,1901.1849230088733,7722654,HDFCBANK.NS
2025-05-15,1912.7576904296875,1923.637995561274,1876.3580758744806,1892.67853357186,16120729,HDFCBANK.NS
2025-05-16,1913.6478271484375,1922.648903566604,1907.4164520228114,1912.7577169462224,7934005,HDFCBANK.NS
2025-05-19,1917.604248046875,1923.8357437398588,1909.9880828594692,1915.9227946653505,5101482,HDFCBANK.NS
2025-05-20,1894.0633544921875,1913.5489438828665,1892.1840048815375,1907.1196725646596,11939545,HDFCBANK.NS
2025-05-21,1905.8338623046875,1925.715123012811,1900.1958135568764,1906.0316377377942,7566020,HDFCBANK.NS
2025-05-22,1899.0089111328125,1903.2620488621046,1884.468794602662,1894.3599810550002,10653335,HDFCBANK.NS
2025-05-23,1912.559814453125,1915.9228420413544,1893.6676722189848,1899.206712559703,4783036,HDFCBANK.NS
2025-05-26,1919.087890625,1928.6824136462042,1905.932685476324,1913.9445221181825,5401430,HDFCBANK.NS
2025-05-27,1905.3392333984375,1926.8030590136404,1895.4480472638704,1910.581489604547,13081074,HDFCBANK.NS
2025-05-28,1902.5697021484375,1913.4500071776201,1896.8327657453326,1899.305562342874,9078797,HDFCBANK.NS
2025-05-29,1906.526123046875,1919.6814488723585,1886.5459753978732,1907.0206823524643,14458897,HDFCBANK.NS
2025-05-30,1923.73681640625,1927.5944031490317,1904.4490034343605,1910.8782744249904,14374039,HDFCBANK.NS
2025-06-02,1911.0760498046875,1914.9336365473755,1887.2383153576409,1909.0978125768493,7334411,HDFCBANK.NS
2025-06-03,1903.65771484375,1930.7595897914816,1899.1077932375229,1916.9119287991246,12188792,HDFCBANK.NS
2025-06-04,1920.0770263671875,1922.154272073102,1899.9979907268444,1900.0968784409308,6480771,HDFCBANK.NS
2025-06-05,1928.3856201171875,1937.5844714975349,1919.0878810241302,1926.8030544877777,11127709,HDFCBANK.NS
2025-06-06,1957.1689453125,1974.5775294421348,1921.560675352458,1922.8465778422667,15063504,HDFCBANK.NS
2025-06-09,1957.366943359375,1973.291729660865,1954.3995873749227,1973.291729660865,6601294,HDFCBANK.NS
2025-06-10,1943.9149169921875,1961.2244932411922,1939.7605462472134,1961.2244932411922,7766563,HDFCBANK.NS
2025-06-11,1929.177001953125,1946.1897941086554,1925.8139744594912,1946.1897941086554,5548197,HDFCBANK.NS
2025-06-12,1922.253173828125,1939.6616376051934,1914.2413370562833,1928.7813326517733,8174565,HDFCBANK.NS
2025-06-13,1896.73388671875,1911.9663379777896,1892.1839651068349,1899.107795611669,6058881,HDFCBANK.NS
2025-06-16,1914.3402099609375,1917.8021251466066,1899.2066467096336,1903.0642334934973,8256873,HDFCBANK.NS
2025-06-17,1908.603271484375,1920.4726949646783,1898.2175259391095,1915.9227734456326,8489368,HDFCBANK.NS
2025-06-18,1912.8565673828125,1915.230476273842,1896.1404381717568,1896.1404381717568,9216908,HDFCBANK.NS
2025-06-19,1914.2413330078125,1925.6161972532404,1904.6468098512394,1912.8565427773563,8438110,HDFCBANK.NS
2025-06-20,1943.3212890625,1948.4647782910715,1910.5814871475898,1910.5814871475898,16450204,HDFCBANK.NS
2025-06-23,1927.19873046875,1936.5953572959124,1920.6705717688092,1927.19873046875,5869759,HDFCBANK.NS
2025-06-24,1939.562744140625,1957.4657671806851,1934.3203671090732,1943.6181063719282,11312661,HDFCBANK.NS
2025-06-25,1958.6527099609375,1960.4331718345895,1942.530148349187,1944.6072733737653,9202966,HDFCBANK.NS
2025-06-26,1999.800048828125,2005.0423050023703,1958.454842740137,1959.839632938963,25042415,HDFCBANK.NS
2025-06-27,2014.9000244140625,2019.800048828125,1993.4000244140625,2013.0,14106692,HDFCBANK.NS
2025-06-30,2001.5,2013.800048828125,1995.5,2011.5,6824510,HDFCBANK.NS
2025-07-01,2012.0999755859375,2016.0,2004.0,2005.0,7194693,HDFCBANK.NS
2025-07-02,1986.0,2019.9000244140625,1977.9000244140625,2019.9000244140625,9439125,HDFCBANK.NS
2025-07-03,1987.0999755859375,2008.0,1984.300048828125,1994.9000244140625,8430253,HDFCBANK.NS
2025-07-04,1989.300048828125,2003.5,1980.0,1987.0999755859375,3931972,HDFCBANK.NS
2025-07-07,1987.4000244140625,1998.4000244140625,1983.800048828125,1989.0,5674713,HDFCBANK.NS
2025-07-08,2001.4000244140625,2005.0,1977.0,1977.0,7612158,HDFCBANK.NS
2025-07-09,2011.199951171875,2013.800048828125,1998.0999755859375,2007.0,6930714,HDFCBANK.NS
2025-07-10,2006.199951171875,2017.0,2000.0,2016.0,8515155,HDFCBANK.NS
2025-07-11,1983.699951171875,2004.800048828125,1980.9000244140625,1998.0,6258461,HDFCBANK.NS
2025-07-14,1983.0,1988.699951171875,1970.5999755859375,1983.0,6544425,HDFCBANK.NS
2025-07-15,1995.5,2003.5999755859375,1973.0,1973.0,7249084,HDFCBANK.NS
2025-07-16,1996.300048828125,2022.699951171875,1992.5999755859375,2018.0,8997306,HDFCBANK.NS
2025-07-17,1986.9000244140625,2004.800048828125,1982.699951171875,2004.0,11264579,HDFCBANK.NS
2025-07-18,1957.4000244140625,1997.0,1953.0,1986.9000244140625,8064723,HDFCBANK.NS
2025-07-21,2000.5,2002.0,1976.5,1978.199951171875,11154539,HDFCBANK.NS
2025-07-22,2007.0999755859375,2018.0,2003.0,2013.0999755859375,7418407,HDFCBANK.NS
2025-07-23,2024.300048828125,2029.800048828125,2003.0,2011.0,6817458,HDFCBANK.NS
2025-07-24,2014.199951171875,2037.699951171875,2008.4000244140625,2037.699951171875,9553588,HDFCBANK.NS
2025-07-25,2004.5999755859375,2015.0,1999.0,2015.0,4653299,HDFCBANK.NS
2025-07-28,2008.5,2021.4000244140625,2000.5,2003.0,6029790,HDFCBANK.NS
2025-07-29,2021.5999755859375,2026.5,1996.300048828125,1999.9000244140625,9947848,HDFCBANK.NS
2025-07-30,2025.800048828125,2032.5999755859375,2017.0,2028.0,7577018,HDFCBANK.NS
2025-07-31,2018.199951171875,2031.4000244140625,2008.0,2014.5999755859375,11091516,HDFCBANK.NS
2025-08-01,2012.199951171875,2028.300048828125,2009.300048828125,2014.0,5658629,HDFCBANK.NS
2025-08-04,1992.0,2018.5,1988.0999755859375,2010.0999755859375,6966973,HDFCBANK.NS
2025-08-05,1977.5999755859375,1994.4000244140625,1965.5,1986.5,11989029,HDFCBANK.NS
2025-08-06,1985.300048828125,1988.0,1970.0,1971.0999755859375,7039803,HDFCBANK.NS
